transaction_id,transaction_date,store_id,store_name,region,city,product_name,category,unit_price_ghs,quantity,discount_pct,subtotal_ghs,discount_amount_ghs,total_ghs,payment_method,cashier_id,customer_id,age
TX11068,2023-02-17,STR001,Accra Central,Greater Accra,Accra,Mop & Bucket Set,Household,62.77,2,0.0,125.54,0.0,125.54,Cash,CSH024,CUS0478,53.0
TX11069,2023-12-27,STR003,Takoradi Market,Western,Takoradi,Cornflakes 500g,Grocery,41.38,1,0.0,41.38,0.0,41.38,Cash,CSH022,CUS0222,65.0
TX11070,2023-10-17,STR001,Accra Central,Greater Accra,Accra,Lip Balm,Health & Beauty,7.52,3,0.0,22.56,0.0,22.56,Cash,CSH023,CUS0251,42.0
TX11071,2023-05-29,STR005,Tamale North,Northern,Tamale,Toilet Cleaner,Household,59.14,5,0.15,295.7,44.35,251.35,Cash,CSH016,CUS0313,44.0
TX11072,2023-01-23,STR002,Kumasi Main,Ashanti,Kumasi,LED Desk Lamp,Electronics,669.47,11,0.0,7364.17,0.0,7364.17,MoMo,CSH023,CUS0401,44.0
TX11073,2023-11-06,STR004,Tema Hub,Greater Accra,Tema,Bluetooth Speaker,Electronics,177.37,3,0.1,532.11,53.21,478.9,Credit,CSH029,CUS0112,39.0
TX11074,2023-12-26,STR003,Takoradi Market,Western,Takoradi,Shampoo 300ml,Health & Beauty,25.35,1,0.0,25.35,0.0,25.35,Cash,CSH013,CUS0255,34.0
TX11075,2023-12-07,STR005,Tamale North,Northern,Tamale,Tomato Paste 400g,Grocery,7.72,3,0.0,23.16,0.0,23.16,MoMo,CSH026,CUS0303,58.0
TX11077,2023-05-05,STR005,Tamale North,Northern,Tamale,Socks Pack 3,Clothing,72.11,5,0.15,360.55,54.08,306.47,Cash,CSH006,CUS0207,55.0
TX11078,2023-09-19,STR004,Tema Hub,Greater Accra,Tema,Face Wash,Health & Beauty,47.79,2,0.0,95.58,0.0,95.58,MoMo,CSH006,CUS0229,56.0
TX11079,2023-08-10,STR002,Kumasi Main,Ashanti,Kumasi,Plastic Basin,Household,61.26,5,0.0,306.3,0.0,306.3,Cash,CSH012,CUS0341,27.0
TX11080,2023-09-03,STR004,Tema Hub,Greater Accra,Tema,Mosquito Net,Household,55.18,4,0.1,220.72,22.07,198.65,Bank Card,CSH016,CUS0398,57.0
TX11081,2023-03-16,STR001,Accra Central,Greater Accra,Accra,Mosquito Net,Household,6.85,2,0.05,13.7,0.69,13.01,Cash,CSH011,CUS0066,59.0
TX11082,2023-09-19,STR003,Takoradi Market,Western,Takoradi,Deodorant,Health & Beauty,20.68,5,0.15,103.4,15.51,87.89,Bank Card,CSH022,CUS0075,43.0
TX11083,2023-06-25,STR005,Tamale North,Northern,Tamale,Deodorant,Health & Beauty,11.0,6,0.0,66.0,0.0,66.0,MoMo,CSH008,CUS0435,60.0
TX11084,2023-06-21,STR003,Takoradi Market,Western,Takoradi,School Uniform,Clothing,75.73,6,0.0,454.38,0.0,454.38,Cash,CSH029,CUS0103,46.0
TX11085,2023-06-14,STR002,Kumasi Main,Ashanti,Kumasi,School Uniform,Clothing,88.08,6,0.1,528.48,52.85,475.63,MoMo,CSH010,CUS0422,37.0
TX11086,2023-09-12,STR002,Kumasi Main,Ashanti,Kumasi,Cornflakes 500g,Grocery,33.81,6,0.0,202.86,0.0,202.86,Bank Card,CSH011,CUS0192,62.0
TX11087,2023-07-21,STR002,Kumasi Main,Ashanti,Kumasi,Socks Pack 3,Clothing,25.35,2,0.0,50.7,0.0,50.7,Bank Card,CSH018,CUS0252,26.0
TX11088,2023-08-07,STR005,Tamale North,Northern,Tamale,Baseball Cap,Clothing,75.88,4,0.0,303.52,0.0,303.52,Cash,CSH004,CUS0226,54.0
TX11089,2023-05-18,STR003,Takoradi Market,Western,Takoradi,Smart TV 43in,Electronics,726.98,5,0.0,3634.9,0.0,3634.9,MoMo,CSH022,CUS0294,34.0
TX11090,2023-08-09,STR005,Tamale North,Northern,Tamale,Smart TV 43in,Electronics,134.7,10,0.1,1347.0,134.7,1212.3,Cash,CSH012,CUS0306,58.0
TX11091,2023-07-16,STR002,Kumasi Main,Ashanti,Kumasi,Rice 25kg,Grocery,24.59,6,0.15,147.54,22.13,125.41,Cash,CSH009,CUS0098,32.0
TX11092,2023-11-09,STR004,Tema Hub,Greater Accra,Tema,Bluetooth Speaker,Electronics,243.19,7,0.0,1702.33,0.0,1702.33,Cash,CSH010,CUS0338,38.0
TX11093,2023-02-11,STR004,Tema Hub,Greater Accra,Tema,Deodorant,Health & Beauty,47.33,8,0.0,378.64,0.0,378.64,Cash,CSH025,CUS0286,32.0
TX11095,2023-07-26,STR003,Takoradi Market,Western,Takoradi,Cooking Oil 5L,Grocery,26.44,12,0.1,317.28,31.73,285.55,Cash,CSH008,CUS0347,55.0
TX11096,2023-12-24,STR004,Tema Hub,Greater Accra,Tema,Lip Balm,Health & Beauty,52.99,11,0.05,582.89,29.14,553.75,Cash,CSH001,CUS0435,60.0
TX11097,2023-04-28,STR004,Tema Hub,Greater Accra,Tema,Air Freshener,Household,59.55,2,0.0,119.1,0.0,119.1,Cash,CSH019,CUS0447,42.0
TX11098,2023-04-28,STR005,Tamale North,Northern,Tamale,Face Wash,Health & Beauty,45.32,1,0.0,45.32,0.0,45.32,Cash,CSH003,CUS0482,61.0
TX11099,2023-04-06,STR005,Tamale North,Northern,Tamale,Sandals,Clothing,33.2,3,0.15,99.6,14.94,84.66,Cash,CSH002,CUS0308,63.0
TX11100,2023-04-11,STR005,Tamale North,Northern,Tamale,Flour 1kg,Grocery,24.37,7,0.0,170.59,0.0,170.59,Cash,CSH025,CUS0249,47.0
TX11101,2023-05-06,STR004,Tema Hub,Greater Accra,Tema,Sunscreen SPF30,Health & Beauty,40.88,3,0.05,122.64,6.13,116.51,Bank Card,CSH017,CUS0166,26.0
TX11102,2023-05-04,STR001,Accra Central,Greater Accra,Accra,Toilet Cleaner,Household,15.02,8,0.0,120.16,0.0,120.16,Bank Card,CSH023,CUS0481,53.0
TX11103,2023-05-28,STR002,Kumasi Main,Ashanti,Kumasi,Cornflakes 500g,Grocery,32.43,2,0.0,64.86,0.0,64.86,Cash,CSH013,CUS0472,25.0
TX11104,2023-07-27,STR005,Tamale North,Northern,Tamale,Candles Pack,Household,26.24,10,0.05,262.4,13.12,249.28,MoMo,CSH002,CUS0335,65.0
TX11105,2023-07-31,STR002,Kumasi Main,Ashanti,Kumasi,Portable Fan,Electronics,845.75,5,0.0,4228.75,0.0,4228.75,MoMo,CSH007,CUS0030,52.0
TX11106,2023-06-04,STR004,Tema Hub,Greater Accra,Tema,Oats 500g,Grocery,36.74,12,0.0,440.88,0.0,440.88,MoMo,CSH013,CUS0247,56.0
TX11107,2023-01-27,STR004,Tema Hub,Greater Accra,Tema,Plastic Basin,Household,57.94,8,0.0,463.52,0.0,463.52,Cash,CSH015,CUS0106,46.0
TX11108,2023-09-02,STR004,Tema Hub,Greater Accra,Tema,Washing Powder 1kg,Household,40.89,6,0.15,245.34,36.8,208.54,MoMo,CSH010,CUS0051,59.0
TX11109,2023-05-19,STR005,Tamale North,Northern,Tamale,Rice 25kg,Grocery,41.69,3,0.1,125.07,12.51,112.56,MoMo,CSH011,CUS0081,23.0
TX11110,2023-09-22,STR005,Tamale North,Northern,Tamale,Plastic Basin,Household,42.31,5,0.0,211.55,0.0,211.55,Cash,CSH025,CUS0133,63.0
TX11111,2023-12-05,STR005,Tamale North,Northern,Tamale,Face Wash,Health & Beauty,7.43,3,0.15,22.29,3.34,18.95,Cash,CSH003,CUS0285,49.0
TX11112,2023-03-10,STR005,Tamale North,Northern,Tamale,Broom,Household,28.66,1,0.0,28.66,0.0,28.66,Cash,CSH018,CUS0388,26.0
TX11113,2023-05-16,STR005,Tamale North,Northern,Tamale,School Uniform,Clothing,18.06,2,0.0,36.12,0.0,36.12,Bank Card,CSH016,CUS0138,59.0
TX11114,2023-07-10,STR001,Accra Central,Greater Accra,Accra,Webcam HD,Electronics,698.41,6,0.05,4190.46,209.52,3980.94,MoMo,CSH021,CUS0184,19.0
TX11115,2023-05-23,STR003,Takoradi Market,Western,Takoradi,Toothpaste 100g,Health & Beauty,38.06,12,0.05,456.72,22.84,433.88,MoMo,CSH010,CUS0401,44.0
TX11116,2023-02-24,STR004,Tema Hub,Greater Accra,Tema,Mop & Bucket Set,Household,62.13,5,0.15,310.65,46.6,264.05,Bank Card,CSH029,CUS0330,34.0
TX11117,2023-10-18,STR002,Kumasi Main,Ashanti,Kumasi,USB Hub,Electronics,452.2,7,0.1,3165.4,316.54,2848.86,Cash,CSH003,CUS0273,50.0
TX11118,2023-01-16,STR003,Takoradi Market,Western,Takoradi,LED Desk Lamp,Electronics,371.77,7,0.0,2602.39,0.0,2602.39,Cash,CSH013,CUS0340,22.0
TX11119,2023-03-26,STR005,Tamale North,Northern,Tamale,Sardines 125g,Grocery,19.77,4,0.0,79.08,0.0,79.08,Cash,CSH003,CUS0472,25.0
TX11121,2023-10-26,STR003,Takoradi Market,Western,Takoradi,Shampoo 300ml,Health & Beauty,6.06,5,0.0,30.3,0.0,30.3,Cash,CSH013,CUS0034,57.0
TX11122,2023-11-10,STR004,Tema Hub,Greater Accra,Tema,Power Bank,Electronics,522.66,10,0.15,5226.6,783.99,4442.61,MoMo,CSH023,CUS0262,24.0
TX11123,2023-06-23,STR005,Tamale North,Northern,Tamale,Webcam HD,Electronics,533.22,12,0.0,6398.64,0.0,6398.64,Cash,CSH021,CUS0053,51.0
TX11124,2023-05-04,STR004,Tema Hub,Greater Accra,Tema,Dish Soap 750ml,Household,52.66,5,0.1,263.3,26.33,236.97,Cash,CSH005,CUS0450,22.0
TX11125,2023-12-19,STR001,Accra Central,Greater Accra,Accra,Toilet Cleaner,Household,13.96,2,0.0,27.92,0.0,27.92,MoMo,CSH022,CUS0205,25.0
TX11126,2023-07-06,STR005,Tamale North,Northern,Tamale,Painkillers 20s,Health & Beauty,51.81,4,0.0,207.24,0.0,207.24,MoMo,CSH009,CUS0126,31.0
TX11127,2023-06-15,STR004,Tema Hub,Greater Accra,Tema,Oats 500g,Grocery,21.08,7,0.15,147.56,22.13,125.43,MoMo,CSH030,CUS0235,24.0
TX11128,2023-09-07,STR005,Tamale North,Northern,Tamale,Rice 25kg,Grocery,36.9,3,0.0,110.7,0.0,110.7,Cash,CSH009,CUS0043,63.0
TX11130,2023-11-10,STR002,Kumasi Main,Ashanti,Kumasi,Baseball Cap,Clothing,45.89,7,0.05,321.23,16.06,305.17,Credit,CSH019,CUS0459,38.0
TX11131,2023-01-10,STR005,Tamale North,Northern,Tamale,Baseball Cap,Clothing,119.67,8,0.0,957.36,0.0,957.36,Cash,CSH030,CUS0371,22.0
TX11132,2023-08-19,STR004,Tema Hub,Greater Accra,Tema,Deodorant,Health & Beauty,15.78,6,0.15,94.68,14.2,80.48,MoMo,CSH019,CUS0111,23.0
TX11134,2023-06-06,STR005,Tamale North,Northern,Tamale,Mop & Bucket Set,Household,35.11,12,0.15,421.32,63.2,358.12,MoMo,CSH004,CUS0151,50.0
TX11135,2023-01-08,STR002,Kumasi Main,Ashanti,Kumasi,Candles Pack,Household,48.54,3,0.05,145.62,7.28,138.34,MoMo,CSH030,CUS0183,37.0
TX11136,2023-04-15,STR003,Takoradi Market,Western,Takoradi,Flour 1kg,Grocery,29.2,7,0.0,204.4,0.0,204.4,Bank Card,CSH018,CUS0336,40.0
TX11137,2023-05-19,STR001,Accra Central,Greater Accra,Accra,Wireless Earbuds,Electronics,747.94,1,0.0,747.94,0.0,747.94,Cash,CSH018,CUS0095,62.0
TX11138,2023-07-02,STR004,Tema Hub,Greater Accra,Tema,Shampoo 300ml,Health & Beauty,28.54,10,0.0,285.4,0.0,285.4,MoMo,CSH001,CUS0459,38.0
TX11139,2023-12-20,STR005,Tamale North,Northern,Tamale,Bluetooth Speaker,Electronics,175.65,6,0.0,1053.9,0.0,1053.9,MoMo,CSH013,CUS0374,63.0
TX11140,2023-11-14,STR004,Tema Hub,Greater Accra,Tema,USB Hub,Electronics,669.57,7,0.0,4686.99,0.0,4686.99,Cash,CSH027,CUS0400,36.0
TX11141,2023-01-22,STR004,Tema Hub,Greater Accra,Tema,Lip Balm,Health & Beauty,23.75,11,0.0,261.25,0.0,261.25,unknown,CSH012,CUS0008,46.0
TX11142,2023-02-19,STR003,Takoradi Market,Western,Takoradi,Mop & Bucket Set,Household,63.18,8,0.0,505.44,0.0,505.44,Cash,CSH011,CUS0388,26.0
TX11143,2023-10-02,STR001,Accra Central,Greater Accra,Accra,Body Lotion 400ml,Health & Beauty,44.09,11,0.0,484.99,0.0,484.99,Cash,CSH005,CUS0360,49.0
TX11144,2023-07-06,STR003,Takoradi Market,Western,Takoradi,Toilet Cleaner,Household,21.84,7,0.0,152.88,0.0,152.88,Credit,CSH011,CUS0388,26.0
TX11145,2023-07-05,STR002,Kumasi Main,Ashanti,Kumasi,Wireless Earbuds,Electronics,794.79,10,0.05,7947.9,397.39,7550.51,Bank Card,CSH019,CUS0184,19.0
TX11146,2023-10-09,STR002,Kumasi Main,Ashanti,Kumasi,Shampoo 300ml,Health & Beauty,15.81,5,0.0,79.05,0.0,79.05,Bank Card,CSH030,CUS0281,51.0
TX11147,2023-08-04,STR005,Tamale North,Northern,Tamale,Women Blouse,Clothing,109.32,1,0.0,109.32,0.0,109.32,Bank Card,CSH019,CUS0195,30.0
TX11148,2023-05-16,STR001,Accra Central,Greater Accra,Accra,Webcam HD,Electronics,79.23,6,0.0,475.38,0.0,475.38,MoMo,CSH006,CUS0352,35.0
TX11150,2023-07-18,STR002,Kumasi Main,Ashanti,Kumasi,Candles Pack,Household,19.27,7,0.0,134.89,0.0,134.89,MoMo,CSH030,CUS0155,36.0
TX11151,2023-11-28,STR005,Tamale North,Northern,Tamale,Men Trousers,Clothing,43.4,2,0.1,86.8,8.68,78.12,Cash,CSH005,CUS0093,19.0
TX11152,2023-01-21,STR005,Tamale North,Northern,Tamale,Cornflakes 500g,Grocery,7.68,11,0.0,84.48,0.0,84.48,Cash,CSH007,CUS0160,48.0
TX11153,2023-12-23,STR003,Takoradi Market,Western,Takoradi,Portable Fan,Electronics,47.27,4,0.1,189.08,18.91,170.17,Cash,CSH026,CUS0434,23.0
TX11154,2023-05-21,STR001,Accra Central,Greater Accra,Accra,Women Dress,Clothing,117.68,7,0.1,823.76,82.38,741.38,MoMo,CSH028,CUS0061,48.0
TX11155,2023-08-10,STR002,Kumasi Main,Ashanti,Kumasi,Air Freshener,Household,61.95,7,0.0,433.65,0.0,433.65,Cash,CSH010,CUS0122,43.0
TX11156,2023-08-07,STR002,Kumasi Main,Ashanti,Kumasi,Washing Powder 1kg,Household,57.88,3,0.0,173.64,0.0,173.64,Cash,CSH021,CUS0051,59.0
TX11157,2023-07-19,STR002,Kumasi Main,Ashanti,Kumasi,Dish Soap 750ml,Household,46.31,5,0.15,231.55,34.73,196.82,MoMo,CSH021,CUS0403,41.0
TX11158,2023-03-16,STR004,Tema Hub,Greater Accra,Tema,Dish Soap 750ml,Household,64.19,9,0.05,577.71,28.89,548.82,MoMo,CSH022,CUS0277,53.0
TX11159,2023-05-25,STR005,Tamale North,Northern,Tamale,Sneakers Size 40,Clothing,20.07,10,0.0,200.7,0.0,200.7,Cash,CSH019,CUS0005,50.0
TX11160,2023-06-17,STR005,Tamale North,Northern,Tamale,Oats 500g,Grocery,41.12,1,0.0,41.12,0.0,41.12,Credit,CSH024,CUS0466,49.0
TX11161,2023-11-05,STR004,Tema Hub,Greater Accra,Tema,Men Trousers,Clothing,77.79,11,0.0,855.69,0.0,855.69,MoMo,CSH028,CUS0092,22.0
TX11162,2023-08-09,STR003,Takoradi Market,Western,Takoradi,Sandals,Clothing,95.41,9,0.0,858.69,0.0,858.69,MoMo,CSH002,CUS0170,34.0
TX11163,2023-10-08,STR002,Kumasi Main,Ashanti,Kumasi,Storage Box,Household,37.1,12,0.0,445.2,0.0,445.2,Cash,CSH009,CUS0317,27.0
TX11164,2023-08-19,STR001,Accra Central,Greater Accra,Accra,Baby Powder,Health & Beauty,10.13,5,0.1,50.65,5.07,45.58,MoMo,CSH026,CUS0022,28.0
TX11165,2023-12-03,STR005,Tamale North,Northern,Tamale,Hand Sanitizer 250ml,Health & Beauty,6.25,12,0.0,75.0,0.0,75.0,MoMo,CSH011,CUS0405,64.0
TX11166,2023-12-23,STR001,Accra Central,Greater Accra,Accra,USB Hub,Electronics,514.22,10,0.0,5142.2,0.0,5142.2,Cash,CSH004,CUS0326,49.0
TX11167,2023-04-02,STR005,Tamale North,Northern,Tamale,Power Bank,Electronics,200.0,3,0.0,600.0,0.0,600.0,MoMo,CSH008,CUS0001,39.0
TX11168,2023-06-03,STR005,Tamale North,Northern,Tamale,Rice 25kg,Grocery,7.6,12,0.0,91.2,0.0,91.2,Cash,CSH006,CUS0133,63.0
TX11169,2023-03-22,STR003,Takoradi Market,Western,Takoradi,USB Hub,Electronics,185.95,7,0.0,1301.65,0.0,1301.65,Cash,CSH009,CUS0233,48.0
TX11170,2023-08-20,STR005,Tamale North,Northern,Tamale,Face Wash,Health & Beauty,52.45,10,0.05,524.5,26.23,498.27,Credit,CSH014,CUS0012,21.0
TX11171,2023-01-11,STR002,Kumasi Main,Ashanti,Kumasi,Lip Balm,Health & Beauty,18.24,5,0.05,91.2,4.56,86.64,Cash,CSH019,CUS0346,25.0
TX11172,2023-02-27,STR001,Accra Central,Greater Accra,Accra,Rice 25kg,Grocery,11.96,12,0.05,143.52,7.18,136.34,Bank Card,CSH017,CUS0046,28.0
TX11173,2023-11-07,STR002,Kumasi Main,Ashanti,Kumasi,Hand Sanitizer 250ml,Health & Beauty,44.75,4,0.0,179.0,0.0,179.0,MoMo,CSH009,CUS0034,57.0
TX11174,2023-04-16,STR003,Takoradi Market,Western,Takoradi,Toothpaste 100g,Health & Beauty,46.23,1,0.0,46.23,0.0,46.23,MoMo,CSH015,CUS0433,37.0
TX11176,2023-02-11,STR001,Accra Central,Greater Accra,Accra,Extension Cable,Electronics,177.76,12,0.15,2133.12,319.97,1813.15,MoMo,CSH018,CUS0218,55.0
TX11177,2023-12-11,STR003,Takoradi Market,Western,Takoradi,Portable Fan,Electronics,65.8,3,0.0,197.4,0.0,197.4,Cash,CSH003,CUS0301,26.0
TX11178,2023-09-25,STR005,Tamale North,Northern,Tamale,Cornflakes 500g,Grocery,29.06,9,0.0,261.54,0.0,261.54,Cash,CSH011,CUS0411,62.0
TX11179,2023-01-26,STR004,Tema Hub,Greater Accra,Tema,Mop & Bucket Set,Household,35.43,8,0.0,283.44,0.0,283.44,Cash,CSH012,CUS0073,19.0
TX11180,2023-07-31,STR005,Tamale North,Northern,Tamale,Baseball Cap,Clothing,33.3,7,0.05,233.1,11.66,221.44,Cash,CSH012,CUS0282,33.0
TX11181,2023-11-17,STR003,Takoradi Market,Western,Takoradi,Cornflakes 500g,Grocery,17.64,1,0.05,17.64,0.88,16.76,MoMo,CSH015,CUS0249,47.0
TX11182,2023-04-05,STR005,Tamale North,Northern,Tamale,Men T-Shirt,Clothing,96.78,11,0.15,1064.58,159.69,904.89,Bank Card,CSH009,CUS0047,52.0
TX11183,2023-05-13,STR005,Tamale North,Northern,Tamale,USB Hub,Electronics,781.76,12,0.0,9381.12,0.0,9381.12,Cash,CSH013,CUS0121,44.0
TX11184,2023-03-14,STR002,Kumasi Main,Ashanti,Kumasi,Shampoo 300ml,Health & Beauty,24.39,4,0.0,97.56,0.0,97.56,MoMo,CSH022,CUS0214,26.0
TX11185,2023-03-08,STR003,Takoradi Market,Western,Takoradi,Broom,Household,14.52,4,0.0,58.08,0.0,58.08,MoMo,CSH025,CUS0239,30.0
TX11186,2023-11-20,STR003,Takoradi Market,Western,Takoradi,Webcam HD,Electronics,748.12,7,0.0,5236.84,0.0,5236.84,Bank Card,CSH002,CUS0056,19.0
TX11187,2023-04-06,STR002,Kumasi Main,Ashanti,Kumasi,Dish Soap 750ml,Household,48.27,6,0.0,289.62,0.0,289.62,MoMo,CSH013,CUS0350,63.0
TX11188,2023-09-29,STR003,Takoradi Market,Western,Takoradi,Broom,Household,56.79,9,0.05,511.11,25.56,485.55,Credit,CSH017,CUS0107,47.0
TX11189,2023-12-23,STR002,Kumasi Main,Ashanti,Kumasi,Women Dress,Clothing,92.0,3,0.0,276.0,0.0,276.0,MoMo,CSH028,CUS0319,56.0
TX11190,2023-04-10,STR003,Takoradi Market,Western,Takoradi,Sugar 2kg,Grocery,38.74,4,0.15,154.96,23.24,131.72,Bank Card,CSH005,CUS0048,54.0
TX11191,2023-03-05,STR001,Accra Central,Greater Accra,Accra,Bluetooth Speaker,Electronics,617.6,8,0.05,4940.8,247.04,4693.76,MoMo,CSH016,CUS0061,48.0
TX11192,2023-01-18,STR002,Kumasi Main,Ashanti,Kumasi,Sardines 125g,Grocery,28.12,4,0.0,112.48,0.0,112.48,Bank Card,CSH011,CUS0337,28.0
TX11193,2023-09-26,STR004,Tema Hub,Greater Accra,Tema,Webcam HD,Electronics,818.4,7,0.15,5728.8,859.32,4869.48,MoMo,CSH019,CUS0026,24.0
TX11194,2023-01-07,STR001,Accra Central,Greater Accra,Accra,Sneakers Size 40,Clothing,29.43,3,0.15,88.29,13.24,75.05,MoMo,CSH010,CUS0292,45.0
TX11195,2023-07-08,STR005,Tamale North,Northern,Tamale,LED Desk Lamp,Electronics,782.92,10,0.1,7829.2,782.92,7046.28,Cash,CSH028,CUS0257,57.0
TX11196,2023-09-29,STR005,Tamale North,Northern,Tamale,Painkillers 20s,Health & Beauty,9.55,5,0.0,47.75,0.0,47.75,Cash,CSH006,CUS0008,46.0
TX11197,2023-05-21,STR002,Kumasi Main,Ashanti,Kumasi,Cornflakes 500g,Grocery,26.48,3,0.0,79.44,0.0,79.44,Cash,CSH028,CUS0113,46.0
TX11198,2023-11-19,STR003,Takoradi Market,Western,Takoradi,Biscuits Pack,Grocery,23.91,12,0.0,286.92,0.0,286.92,Bank Card,CSH026,CUS0355,39.0
TX11199,2023-01-10,STR001,Accra Central,Greater Accra,Accra,Shampoo 300ml,Health & Beauty,9.94,3,0.0,29.82,0.0,29.82,MoMo,CSH013,CUS0253,46.0
TX11200,2023-04-19,STR005,Tamale North,Northern,Tamale,Smart TV 43in,Electronics,355.96,11,0.0,3915.56,0.0,3915.56,Cash,CSH014,CUS0180,56.0
TX11201,2023-09-06,STR005,Tamale North,Northern,Tamale,Toothpaste 100g,Health & Beauty,26.25,2,0.0,52.5,0.0,52.5,MoMo,CSH027,CUS0207,55.0
TX11202,2023-09-28,STR003,Takoradi Market,Western,Takoradi,Men T-Shirt,Clothing,29.81,5,0.05,149.05,7.45,141.6,Cash,CSH018,CUS0303,58.0
TX11203,2023-03-05,STR005,Tamale North,Northern,Tamale,Sardines 125g,Grocery,4.8,4,0.1,19.2,1.92,17.28,Cash,CSH002,CUS0127,37.0
TX11205,2023-10-21,STR004,Tema Hub,Greater Accra,Tema,Deodorant,Health & Beauty,35.81,11,0.0,393.91,0.0,393.91,MoMo,CSH020,CUS0214,26.0
TX11206,2023-07-16,STR004,Tema Hub,Greater Accra,Tema,USB Hub,Electronics,282.92,9,0.15,2546.28,381.94,2164.34,Cash,CSH010,CUS0014,58.0
TX11207,2023-04-25,STR005,Tamale North,Northern,Tamale,Hand Sanitizer 250ml,Health & Beauty,52.62,4,0.0,210.48,0.0,210.48,Cash,CSH002,CUS0474,44.0
TX11208,2023-03-02,STR004,Tema Hub,Greater Accra,Tema,Body Lotion 400ml,Health & Beauty,54.49,8,0.0,435.92,0.0,435.92,Cash,CSH007,CUS0028,65.0
TX11209,2023-11-05,STR003,Takoradi Market,Western,Takoradi,Hand Sanitizer 250ml,Health & Beauty,30.52,4,0.0,122.08,0.0,122.08,MoMo,CSH025,CUS0471,27.0
TX11211,2023-07-15,STR003,Takoradi Market,Western,Takoradi,Toothpaste 100g,Health & Beauty,26.14,5,0.0,130.7,0.0,130.7,MoMo,CSH016,CUS0216,45.0
TX11212,2023-03-03,STR004,Tema Hub,Greater Accra,Tema,Wireless Earbuds,Electronics,662.03,9,0.0,5958.27,0.0,5958.27,MoMo,CSH026,CUS0386,24.0
TX11214,2023-02-11,STR004,Tema Hub,Greater Accra,Tema,Smart TV 43in,Electronics,139.01,7,0.05,973.07,48.65,924.42,Cash,CSH003,CUS0154,52.0
TX11215,2023-11-07,STR004,Tema Hub,Greater Accra,Tema,Body Lotion 400ml,Health & Beauty,35.22,5,0.0,176.1,0.0,176.1,Cash,CSH021,CUS0014,58.0
TX11216,2023-01-26,STR005,Tamale North,Northern,Tamale,Cornflakes 500g,Grocery,40.03,11,0.0,440.33,0.0,440.33,MoMo,CSH020,CUS0187,59.0
TX11218,2023-02-04,STR004,Tema Hub,Greater Accra,Tema,Mop & Bucket Set,Household,63.92,10,0.1,639.2,63.92,575.28,Bank Card,CSH007,CUS0371,22.0
TX11219,2023-03-29,STR002,Kumasi Main,Ashanti,Kumasi,Oats 500g,Grocery,12.05,3,0.0,36.15,0.0,36.15,Cash,CSH015,CUS0007,63.0
TX11220,2023-07-14,STR001,Accra Central,Greater Accra,Accra,Tomato Paste 400g,Grocery,29.44,2,0.05,58.88,2.94,55.94,Cash,CSH005,CUS0003,22.0
TX11221,2023-04-22,STR004,Tema Hub,Greater Accra,Tema,Candles Pack,Household,39.41,6,0.0,236.46,0.0,236.46,Cash,CSH024,CUS0111,23.0
TX11222,2023-02-18,STR002,Kumasi Main,Ashanti,Kumasi,Sunscreen SPF30,Health & Beauty,6.44,7,0.0,45.08,0.0,45.08,MoMo,CSH027,CUS0407,35.0
TX11224,2023-08-03,STR005,Tamale North,Northern,Tamale,Toothpaste 100g,Health & Beauty,9.22,4,0.0,36.88,0.0,36.88,MoMo,CSH020,CUS0363,51.0
TX11225,2023-05-05,STR004,Tema Hub,Greater Accra,Tema,Sardines 125g,Grocery,36.8,4,0.15,147.2,22.08,125.12,Bank Card,CSH011,CUS0239,30.0
TX11226,2023-10-29,STR002,Kumasi Main,Ashanti,Kumasi,Lip Balm,Health & Beauty,52.95,1,0.0,52.95,0.0,52.95,MoMo,CSH013,CUS0493,59.0
TX11227,2023-07-06,STR004,Tema Hub,Greater Accra,Tema,Sardines 125g,Grocery,23.21,3,0.15,69.63,10.44,59.19,MoMo,CSH021,CUS0274,62.0
TX11228,2023-07-07,STR003,Takoradi Market,Western,Takoradi,Children Shorts,Clothing,26.79,7,0.1,187.53,18.75,168.78,Bank Card,CSH013,CUS0294,34.0
TX11229,2023-03-13,STR005,Tamale North,Northern,Tamale,Cooking Oil 5L,Grocery,23.39,3,0.0,70.17,0.0,70.17,Credit,CSH019,CUS0227,39.0
TX11230,2023-10-07,STR005,Tamale North,Northern,Tamale,School Uniform,Clothing,61.86,10,0.05,618.6,30.93,587.67,Cash,CSH020,CUS0371,22.0
TX11231,2023-09-17,STR002,Kumasi Main,Ashanti,Kumasi,Baby Powder,Health & Beauty,53.73,10,0.1,537.3,53.73,483.57,MoMo,CSH017,CUS0015,60.0
TX11232,2023-08-23,STR005,Tamale North,Northern,Tamale,Bluetooth Speaker,Electronics,273.27,8,0.1,2186.16,218.62,1967.54,MoMo,CSH018,CUS0192,62.0
TX11233,2023-04-06,STR004,Tema Hub,Greater Accra,Tema,Storage Box,Household,33.66,9,0.15,302.94,45.44,257.5,Credit,CSH003,CUS0473,39.0
TX11234,2023-11-16,STR004,Tema Hub,Greater Accra,Tema,Mosquito Net,Household,36.93,7,0.05,258.51,12.93,245.58,Cash,CSH017,CUS0119,35.0
TX11235,2023-06-12,STR005,Tamale North,Northern,Tamale,Oats 500g,Grocery,41.77,1,0.15,41.77,6.27,35.5,MoMo,CSH023,CUS0485,37.0
